id,level,projected_hour,x,y,value,category,area,element,reference_year,reference_month,reference_day,reference_hour,reference_minute,ville
3558,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,9,17,30,Chicago
3559,0-SFC,0.5,1340,861,74.03,ndfd,conus,temp,2017,6,4,2,30,Chicago
3560,0-SFC,0.5,1340,861,74.03,ndfd,conus,temp,2017,6,23,7,30,Chicago
3561,0-SFC,0.5,1340,861,1.944,ndfd,conus,wspd,2017,6,2,3,30,Chicago
3562,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,2,5,30,Chicago
3563,0-SFC,0.5,1340,861,9.914,ndfd,conus,wspd,2017,6,25,6,30,Chicago
3564,0-SFC,0.5,1340,861,77.99,ndfd,conus,temp,2017,6,9,17,30,Chicago
3565,0-SFC,0.5,1340,861,0.972,ndfd,conus,wspd,2017,6,8,12,30,Chicago
3566,0-SFC,0.5,1340,861,20.994,ndfd,conus,wspd,2017,6,10,20,30,Chicago
3567,0-SFC,0.5,1340,861,9.914,ndfd,conus,wspd,2017,6,12,12,30,Chicago
3568,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,10,10,30,Chicago
3569,0-SFC,0.5,1340,861,58.91,ndfd,conus,temp,2017,6,6,0,30,Chicago
3570,0-SFC,0.5,1340,861,79.97,ndfd,conus,temp,2017,6,13,3,30,Chicago
3571,0-SFC,0.5,1340,861,61.97,ndfd,conus,temp,2017,6,6,21,30,Chicago
3572,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,6,11,30,Chicago
3573,0-SFC,0.5,1340,861,70.97,ndfd,conus,temp,2017,6,16,9,30,Chicago
3574,0-SFC,0.5,1340,861,72.05,ndfd,conus,temp,2017,6,22,9,30,Chicago
3575,0-SFC,0.5,1340,861,61.97,ndfd,conus,temp,2017,6,7,2,30,Chicago
3576,0-SFC,0.5,1340,861,68.99,ndfd,conus,temp,2017,6,9,0,30,Chicago
3577,0-SFC,0.5,1340,861,7.97,ndfd,conus,wspd,2017,6,26,11,30,Chicago
3578,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,3,19,30,Chicago
3579,0-SFC,0.5,1340,861,12.052,ndfd,conus,wspd,2017,6,20,15,30,Chicago
3580,0-SFC,0.5,1340,861,68.99,ndfd,conus,temp,2017,6,30,12,30,Chicago
3581,0-SFC,0.5,1340,861,76.91,ndfd,conus,temp,2017,6,13,17,30,Chicago
3582,0-SFC,0.5,1340,861,79.07,ndfd,conus,temp,2017,6,15,16,30,Chicago
3583,0-SFC,0.5,1340,861,72.95,ndfd,conus,temp,2017,6,11,9,30,Chicago
3584,0-SFC,0.5,1340,861,8.942,ndfd,conus,wspd,2017,6,9,21,30,Chicago
3585,0-SFC,0.5,1340,861,70.97,ndfd,conus,temp,2017,6,15,5,30,Chicago
3586,0-SFC,0.5,1340,861,7.97,ndfd,conus,wspd,2017,6,23,21,30,Chicago
3587,0-SFC,0.5,1340,861,65.93,ndfd,conus,temp,2017,6,27,13,30,Chicago
3588,0-SFC,0.5,1340,861,11.08,ndfd,conus,wspd,2017,6,29,22,30,Chicago
3589,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,21,14,30,Chicago
3590,0-SFC,0.5,1340,861,74.03,ndfd,conus,temp,2017,6,24,0,30,Chicago
3591,0-SFC,0.5,1340,861,15.94,ndfd,conus,wspd,2017,6,29,4,30,Chicago
3592,0-SFC,0.5,1340,861,76.01,ndfd,conus,temp,2017,6,30,0,30,Chicago
3593,0-SFC,0.5,1340,861,9.914,ndfd,conus,wspd,2017,6,4,15,30,Chicago
3594,0-SFC,0.5,1340,861,0.0,ndfd,conus,snow,2017,6,16,5,30,Chicago
3595,0-SFC,0.5,1340,861,70.97,ndfd,conus,temp,2017,6,3,17,30,Chicago
3596,0-SFC,0.5,1340,861,63.05,ndfd,conus,temp,2017,6,20,7,30,Chicago
3597,0-SFC,0.5,1340,861,7.97,ndfd,conus,wspd,2017,6,18,8,30,Chicago
3598,0-SFC,0.5,1340,861,77.99,ndfd,conus,temp,2017,6,16,0,30,Chicago
3599,0-SFC,0.5,1340,861,72.95,ndfd,conus,temp,2017,6,15,0,30,Chicago
3600,0-SFC,0.5,1340,861,13.024,ndfd,conus,wspd,2017,6,11,14,30,Chicago
3601,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,20,10,30,Chicago
3602,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,1,22,30,Chicago
3603,0-SFC,0.5,1340,861,0.01,ndfd,conus,qpf,2017,6,9,23,30,Chicago
3604,0-SFC,0.5,1340,861,0.0,ndfd,conus,snow,2017,6,19,17,30,Chicago
3605,0-SFC,0.5,1340,861,67.01,ndfd,conus,temp,2017,6,20,1,30,Chicago
3606,0-SFC,0.5,1340,861,0.0,ndfd,conus,snow,2017,6,17,23,30,Chicago
3607,0-SFC,0.5,1340,861,0.0,ndfd,conus,snow,2017,6,11,11,30,Chicago
3608,0-SFC,0.5,1340,861,12.052,ndfd,conus,wspd,2017,6,25,13,30,Chicago
3609,0-SFC,0.5,1340,861,74.93,ndfd,conus,temp,2017,6,13,22,30,Chicago
3610,0-SFC,0.5,1340,861,8.942,ndfd,conus,wspd,2017,6,9,15,30,Chicago
3611,0-SFC,0.5,1340,861,7.97,ndfd,conus,wspd,2017,6,17,3,30,Chicago
3612,0-SFC,0.5,1340,861,63.95,ndfd,conus,temp,2017,6,3,8,30,Chicago
3613,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,30,11,30,Chicago
3614,0-SFC,0.5,1340,861,68.99,ndfd,conus,temp,2017,6,9,2,30,Chicago
3615,0-SFC,0.5,1340,861,7.97,ndfd,conus,wspd,2017,6,27,23,30,Chicago
3616,0-SFC,0.5,1340,861,67.01,ndfd,conus,temp,2017,6,30,10,30,Chicago
3617,0-SFC,0.5,1340,861,67.01,ndfd,conus,temp,2017,6,28,2,30,Chicago
3618,0-SFC,0.5,1340,861,76.01,ndfd,conus,temp,2017,6,17,3,30,Chicago
3619,0-SFC,0.5,1340,861,72.05,ndfd,conus,temp,2017,6,19,3,30,Chicago
3620,0-SFC,0.5,1340,861,0.0,ndfd,conus,snow,2017,6,21,23,30,Chicago
3621,0-SFC,0.5,1340,861,13.024,ndfd,conus,wspd,2017,6,14,21,30,Chicago
3622,0-SFC,0.5,1340,861,7.97,ndfd,conus,wspd,2017,6,15,0,30,Chicago
3623,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,6,5,30,Chicago
3624,0-SFC,0.5,1340,861,12.052,ndfd,conus,wspd,2017,6,24,14,30,Chicago
3625,0-SFC,0.5,1340,861,9.914,ndfd,conus,wspd,2017,6,23,15,30,Chicago
3626,0-SFC,0.5,1340,861,67.91,ndfd,conus,temp,2017,6,22,2,30,Chicago
3627,0-SFC,0.5,1340,861,1.944,ndfd,conus,wspd,2017,6,30,17,30,Chicago
3628,0-SFC,0.5,1340,861,9.914,ndfd,conus,wspd,2017,6,6,4,30,Chicago
3629,0-SFC,0.5,1340,861,13.996,ndfd,conus,wspd,2017,6,28,13,30,Chicago
3630,0-SFC,0.5,1340,861,74.03,ndfd,conus,temp,2017,6,8,15,30,Chicago
3631,0-SFC,0.5,1340,861,15.94,ndfd,conus,wspd,2017,6,10,16,30,Chicago
3632,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,11,11,30,Chicago
3633,0-SFC,0.5,1340,861,72.05,ndfd,conus,temp,2017,6,25,19,30,Chicago
3634,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,21,17,30,Chicago
3635,0-SFC,0.5,1340,861,65.93,ndfd,conus,temp,2017,6,19,6,30,Chicago
3636,0-SFC,0.5,1340,861,14.968,ndfd,conus,wspd,2017,6,24,18,30,Chicago
3637,0-SFC,0.5,1340,861,67.01,ndfd,conus,temp,2017,6,9,11,30,Chicago
3638,0-SFC,0.5,1340,861,59.99,ndfd,conus,temp,2017,6,25,11,30,Chicago
3639,0-SFC,0.5,1340,861,65.03,ndfd,conus,temp,2017,6,25,13,30,Chicago
3640,0-SFC,0.5,1340,861,65.03,ndfd,conus,temp,2017,6,10,8,30,Chicago
3641,0-SFC,0.5,1340,861,14.968,ndfd,conus,wspd,2017,6,29,3,30,Chicago
3642,0-SFC,0.5,1340,861,70.97,ndfd,conus,temp,2017,6,24,22,30,Chicago
3643,0-SFC,0.5,1340,861,12.052,ndfd,conus,wspd,2017,6,7,0,30,Chicago
3644,0-SFC,0.5,1340,861,0.07,ndfd,conus,qpf,2017,6,29,11,30,Chicago
3645,0-SFC,0.5,1340,861,0.13,ndfd,conus,qpf,2017,6,14,23,30,Chicago
3646,0-SFC,0.5,1340,861,59.99,ndfd,conus,temp,2017,6,25,9,30,Chicago
3647,0-SFC,0.5,1340,861,7.97,ndfd,conus,wspd,2017,6,4,7,30,Chicago
3648,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,10,23,30,Chicago
3649,0-SFC,0.5,1340,861,4.082,ndfd,conus,wspd,2017,6,14,10,30,Chicago
3650,0-SFC,0.5,1340,861,63.95,ndfd,conus,temp,2017,6,3,9,30,Chicago
3651,0-SFC,0.5,1340,861,0.36,ndfd,conus,qpf,2017,6,29,5,30,Chicago
3652,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,10,4,30,Chicago
3653,0-SFC,0.5,1340,861,65.93,ndfd,conus,temp,2017,6,10,6,30,Chicago
3654,0-SFC,0.5,1340,861,83.03,ndfd,conus,temp,2017,6,13,15,30,Chicago
3655,0-SFC,0.5,1340,861,2.916,ndfd,conus,wspd,2017,6,5,9,30,Chicago
3656,0-SFC,0.5,1340,861,85.01,ndfd,conus,temp,2017,6,4,16,30,Chicago
3657,0-SFC,0.5,1340,861,13.996,ndfd,conus,wspd,2017,6,29,15,30,Chicago
3658,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,19,9,30,Chicago
3659,0-SFC,0.5,1340,861,1.944,ndfd,conus,wspd,2017,6,5,6,30,Chicago
3660,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,27,5,30,Chicago
3661,0-SFC,0.5,1340,861,76.91,ndfd,conus,temp,2017,6,18,21,30,Chicago
3662,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,27,11,30,Chicago
3663,0-SFC,0.5,1340,861,67.91,ndfd,conus,temp,2017,6,15,3,30,Chicago
3664,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,20,17,30,Chicago
3665,0-SFC,0.5,1340,861,12.052,ndfd,conus,wspd,2017,6,23,7,30,Chicago
3666,0-SFC,0.5,1340,861,9.914,ndfd,conus,wspd,2017,6,23,12,30,Chicago
3667,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,7,11,30,Chicago
3668,0-SFC,0.5,1340,861,68.99,ndfd,conus,temp,2017,6,15,11,30,Chicago
3669,0-SFC,0.5,1340,861,70.97,ndfd,conus,temp,2017,6,26,20,30,Chicago
3670,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,15,5,30,Chicago
3671,0-SFC,0.5,1340,861,65.03,ndfd,conus,temp,2017,6,3,10,30,Chicago
3672,0-SFC,0.5,1340,861,74.03,ndfd,conus,temp,2017,6,4,8,30,Chicago
3673,0-SFC,0.5,1340,861,13.024,ndfd,conus,wspd,2017,6,26,21,30,Chicago
3674,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,4,22,30,Chicago
3675,0-SFC,0.5,1340,861,9.914,ndfd,conus,wspd,2017,6,3,20,30,Chicago
3676,0-SFC,0.5,1340,861,0.0,ndfd,conus,snow,2017,6,13,11,30,Chicago
3677,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,1,11,30,Chicago
3678,0-SFC,0.5,1340,861,79.07,ndfd,conus,temp,2017,6,12,5,30,Chicago
3679,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,11,5,30,Chicago
3680,0-SFC,0.5,1340,861,67.91,ndfd,conus,temp,2017,6,9,4,30,Chicago
3681,0-SFC,0.5,1340,861,8.942,ndfd,conus,wspd,2017,6,24,1,30,Chicago
3682,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,3,5,30,Chicago
3683,0-SFC,0.5,1340,861,13.024,ndfd,conus,wspd,2017,6,12,5,30,Chicago
3684,0-SFC,0.5,1340,861,65.03,ndfd,conus,temp,2017,6,9,10,30,Chicago
3685,0-SFC,0.5,1340,861,59.99,ndfd,conus,temp,2017,6,8,10,30,Chicago
3686,0-SFC,0.5,1340,861,8.942,ndfd,conus,wspd,2017,6,4,18,30,Chicago
3687,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,13,1,30,Chicago
3688,0-SFC,0.5,1340,861,13.996,ndfd,conus,wspd,2017,6,12,3,30,Chicago
3689,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,27,6,30,Chicago
3690,0-SFC,0.5,1340,861,14.968,ndfd,conus,wspd,2017,6,11,18,30,Chicago
3691,0-SFC,0.5,1340,861,19.05,ndfd,conus,wspd,2017,6,28,21,30,Chicago
3692,0-SFC,0.5,1340,861,13.996,ndfd,conus,wspd,2017,6,29,14,30,Chicago
3693,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,8,17,30,Chicago
3694,0-SFC,0.5,1340,861,0.0,ndfd,conus,snow,2017,6,11,5,30,Chicago
3695,0-SFC,0.5,1340,861,79.07,ndfd,conus,temp,2017,6,14,23,30,Chicago
3696,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,15,12,30,Chicago
3697,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,2,13,30,Chicago
3698,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,17,4,30,Chicago
3699,0-SFC,0.5,1340,861,72.05,ndfd,conus,temp,2017,6,22,7,30,Chicago
3700,0-SFC,0.5,1340,861,13.996,ndfd,conus,wspd,2017,6,25,17,30,Chicago
3701,0-SFC,0.5,1340,861,72.95,ndfd,conus,temp,2017,6,16,5,30,Chicago
3702,0-SFC,0.5,1340,861,13.996,ndfd,conus,wspd,2017,6,5,18,30,Chicago
3703,0-SFC,0.5,1340,861,12.052,ndfd,conus,wspd,2017,6,29,19,30,Chicago
3704,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,23,10,30,Chicago
3705,0-SFC,0.5,1340,861,14.968,ndfd,conus,wspd,2017,6,22,21,30,Chicago
3706,0-SFC,0.5,1340,861,58.91,ndfd,conus,temp,2017,6,7,6,30,Chicago
3707,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,23,23,30,Chicago
3708,0-SFC,0.5,1340,861,70.07,ndfd,conus,temp,2017,6,25,15,30,Chicago
3709,0-SFC,0.5,1340,861,8.942,ndfd,conus,wspd,2017,6,30,0,30,Chicago
3710,0-SFC,0.5,1340,861,13.996,ndfd,conus,wspd,2017,6,26,16,30,Chicago
3711,0-SFC,0.5,1340,861,70.07,ndfd,conus,temp,2017,6,27,22,30,Chicago
3712,0-SFC,0.5,1340,861,76.91,ndfd,conus,temp,2017,6,18,16,30,Chicago
3713,0-SFC,0.5,1340,861,61.97,ndfd,conus,temp,2017,6,26,12,30,Chicago
3714,0-SFC,0.5,1340,861,90.05,ndfd,conus,temp,2017,6,10,17,30,Chicago
3715,0-SFC,0.5,1340,861,72.05,ndfd,conus,temp,2017,6,16,11,30,Chicago
3716,0-SFC,0.5,1340,861,9.914,ndfd,conus,wspd,2017,6,24,4,30,Chicago
3717,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,2,11,30,Chicago
3718,0-SFC,0.5,1340,861,2.916,ndfd,conus,wspd,2017,6,10,2,30,Chicago
3719,0-SFC,0.5,1340,861,61.97,ndfd,conus,temp,2017,6,24,9,30,Chicago
3720,0-SFC,0.5,1340,861,8.942,ndfd,conus,wspd,2017,6,10,11,30,Chicago
3721,0-SFC,0.5,1340,861,72.95,ndfd,conus,temp,2017,6,21,21,30,Chicago
3722,0-SFC,0.5,1340,861,11.08,ndfd,conus,wspd,2017,6,25,3,30,Chicago
3723,0-SFC,0.5,1340,861,67.01,ndfd,conus,temp,2017,6,5,3,30,Chicago
3724,0-SFC,0.5,1340,861,76.91,ndfd,conus,temp,2017,6,23,21,30,Chicago
3725,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,15,3,30,Chicago
3726,0-SFC,0.5,1340,861,79.07,ndfd,conus,temp,2017,6,29,21,30,Chicago
3727,0-SFC,0.5,1340,861,56.03,ndfd,conus,temp,2017,6,6,9,30,Chicago
3728,0-SFC,0.5,1340,861,2.916,ndfd,conus,wspd,2017,6,30,9,30,Chicago
3729,0-SFC,0.5,1340,861,72.05,ndfd,conus,temp,2017,6,27,23,30,Chicago
3730,0-SFC,0.5,1340,861,15.94,ndfd,conus,wspd,2017,6,6,17,30,Chicago
3731,0-SFC,0.5,1340,861,13.996,ndfd,conus,wspd,2017,6,6,22,30,Chicago
3732,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,2,0,30,Chicago
3733,0-SFC,0.5,1340,861,59.99,ndfd,conus,temp,2017,6,7,4,30,Chicago
3734,0-SFC,0.5,1340,861,13.024,ndfd,conus,wspd,2017,6,24,23,30,Chicago
3735,0-SFC,0.5,1340,861,9.914,ndfd,conus,wspd,2017,6,25,7,30,Chicago
3736,0-SFC,0.5,1340,861,76.01,ndfd,conus,temp,2017,6,30,15,30,Chicago
3737,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,2,23,30,Chicago
3738,0-SFC,0.5,1340,861,13.996,ndfd,conus,wspd,2017,6,6,1,30,Chicago
3739,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,4,9,30,Chicago
3740,0-SFC,0.5,1340,861,8.942,ndfd,conus,wspd,2017,6,4,14,30,Chicago
3741,0-SFC,0.5,1340,861,81.95,ndfd,conus,temp,2017,6,29,20,30,Chicago
3742,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,22,4,30,Chicago
3743,0-SFC,0.5,1340,861,68.99,ndfd,conus,temp,2017,6,18,8,30,Chicago
3744,0-SFC,0.5,1340,861,85.91,ndfd,conus,temp,2017,6,12,0,30,Chicago
3745,0-SFC,0.5,1340,861,13.996,ndfd,conus,wspd,2017,6,5,14,30,Chicago
3746,0-SFC,0.5,1340,861,16.911,ndfd,conus,wspd,2017,6,29,2,30,Chicago
3747,0-SFC,0.5,1340,861,4.082,ndfd,conus,wspd,2017,6,15,17,30,Chicago
3748,0-SFC,0.5,1340,861,12.052,ndfd,conus,wspd,2017,6,26,15,30,Chicago
3749,0-SFC,0.5,1340,861,70.97,ndfd,conus,temp,2017,6,13,8,30,Chicago
3750,0-SFC,0.5,1340,861,77.99,ndfd,conus,temp,2017,6,4,13,30,Chicago
3751,0-SFC,0.5,1340,861,0.26,ndfd,conus,qpf,2017,6,16,11,30,Chicago
3752,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,1,1,30,Chicago
3753,0-SFC,0.5,1340,861,72.95,ndfd,conus,temp,2017,6,19,16,30,Chicago
3754,0-SFC,0.5,1340,861,4.082,ndfd,conus,wspd,2017,6,21,13,30,Chicago
3755,0-SFC,0.5,1340,861,7.97,ndfd,conus,wspd,2017,6,13,21,30,Chicago
3756,0-SFC,0.5,1340,861,2.916,ndfd,conus,wspd,2017,6,30,7,30,Chicago
3757,0-SFC,0.5,1340,861,4.082,ndfd,conus,wspd,2017,6,13,3,30,Chicago
3758,0-SFC,0.5,1340,861,72.05,ndfd,conus,temp,2017,6,25,17,30,Chicago
3759,0-SFC,0.5,1340,861,81.05,ndfd,conus,temp,2017,6,22,14,30,Chicago
3760,0-SFC,0.5,1340,861,14.968,ndfd,conus,wspd,2017,6,24,20,30,Chicago
3761,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,17,10,30,Chicago
3762,0-SFC,0.5,1340,861,61.97,ndfd,conus,temp,2017,6,6,22,30,Chicago
3763,0-SFC,0.5,1340,861,7.97,ndfd,conus,wspd,2017,6,3,17,30,Chicago
3764,0-SFC,0.5,1340,861,77.99,ndfd,conus,temp,2017,6,29,15,30,Chicago
3765,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,16,20,30,Chicago
3766,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,17,5,30,Chicago
3767,0-SFC,0.5,1340,861,56.93,ndfd,conus,temp,2017,6,7,9,30,Chicago
3768,0-SFC,0.5,1340,861,74.93,ndfd,conus,temp,2017,6,19,20,30,Chicago
3769,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,19,7,30,Chicago
3770,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,1,6,30,Chicago
3771,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,3,13,30,Chicago
3772,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,1,15,30,Chicago
3773,0-SFC,0.5,1340,861,58.91,ndfd,conus,temp,2017,6,1,11,30,Chicago
3774,0-SFC,0.5,1340,861,61.97,ndfd,conus,temp,2017,6,5,17,30,Chicago
3775,0-SFC,0.5,1340,861,63.95,ndfd,conus,temp,2017,6,27,0,30,Chicago
3776,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,12,5,30,Chicago
3777,0-SFC,0.5,1340,861,70.07,ndfd,conus,temp,2017,6,3,18,30,Chicago
3778,0-SFC,0.5,1340,861,4.082,ndfd,conus,wspd,2017,6,1,17,30,Chicago
3779,0-SFC,0.5,1340,861,70.97,ndfd,conus,temp,2017,6,18,5,30,Chicago
3780,0-SFC,0.5,1340,861,58.01,ndfd,conus,temp,2017,6,6,2,30,Chicago
3781,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,17,23,30,Chicago
3782,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,1,16,30,Chicago
3783,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,20,6,30,Chicago
3784,0-SFC,0.5,1340,861,8.942,ndfd,conus,wspd,2017,6,24,3,30,Chicago
3785,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,26,9,30,Chicago
3786,0-SFC,0.5,1340,861,1.944,ndfd,conus,wspd,2017,6,30,16,30,Chicago
3787,0-SFC,0.5,1340,861,7.97,ndfd,conus,wspd,2017,6,17,22,30,Chicago
3788,0-SFC,0.5,1340,861,76.01,ndfd,conus,temp,2017,6,11,7,30,Chicago
3789,0-SFC,0.5,1340,861,88.07,ndfd,conus,temp,2017,6,11,17,30,Chicago
3790,0-SFC,0.5,1340,861,63.95,ndfd,conus,temp,2017,6,26,2,30,Chicago
3791,0-SFC,0.5,1340,861,74.03,ndfd,conus,temp,2017,6,29,3,30,Chicago
3792,0-SFC,0.5,1340,861,72.95,ndfd,conus,temp,2017,6,18,14,30,Chicago
3793,0-SFC,0.5,1340,861,61.07,ndfd,conus,temp,2017,6,2,11,30,Chicago
3794,0-SFC,0.5,1340,861,65.93,ndfd,conus,temp,2017,6,5,10,30,Chicago
3795,0-SFC,0.5,1340,861,8.942,ndfd,conus,wspd,2017,6,19,1,30,Chicago
3796,0-SFC,0.5,1340,861,68.99,ndfd,conus,temp,2017,6,23,12,30,Chicago
3797,0-SFC,0.5,1340,861,74.03,ndfd,conus,temp,2017,6,11,8,30,Chicago
3798,0-SFC,0.5,1340,861,15.94,ndfd,conus,wspd,2017,6,5,21,30,Chicago
3799,0-SFC,0.5,1340,861,72.05,ndfd,conus,temp,2017,6,4,4,30,Chicago
3800,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,21,1,30,Chicago
3801,0-SFC,0.5,1340,861,67.91,ndfd,conus,temp,2017,6,9,12,30,Chicago
3802,0-SFC,0.5,1340,861,56.93,ndfd,conus,temp,2017,6,7,8,30,Chicago
3803,0-SFC,0.5,1340,861,88.97,ndfd,conus,temp,2017,6,14,17,30,Chicago
3804,0-SFC,0.5,1340,861,70.97,ndfd,conus,temp,2017,6,18,13,30,Chicago
3805,0-SFC,0.5,1340,861,74.93,ndfd,conus,temp,2017,6,8,19,30,Chicago
3806,0-SFC,0.5,1340,861,4.082,ndfd,conus,wspd,2017,6,2,12,30,Chicago
3807,0-SFC,0.5,1340,861,72.05,ndfd,conus,temp,2017,6,9,21,30,Chicago
3808,0-SFC,0.5,1340,861,4.082,ndfd,conus,wspd,2017,6,3,1,30,Chicago
3809,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,9,4,30,Chicago
3810,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,8,16,30,Chicago
3811,0-SFC,0.5,1340,861,0.0,ndfd,conus,snow,2017,6,27,17,30,Chicago
3812,0-SFC,0.5,1340,861,90.05,ndfd,conus,temp,2017,6,10,21,30,Chicago
3813,0-SFC,0.5,1340,861,0.0,ndfd,conus,snow,2017,6,21,17,30,Chicago
3814,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,24,0,30,Chicago
3815,0-SFC,0.5,1340,861,0.33,ndfd,conus,qpf,2017,6,23,11,30,Chicago
3816,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,28,5,30,Chicago
3817,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,1,10,30,Chicago
3818,0-SFC,0.5,1340,861,56.93,ndfd,conus,temp,2017,6,6,10,30,Chicago
3819,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,24,5,30,Chicago
3820,0-SFC,0.5,1340,861,0.01,ndfd,conus,qpf,2017,6,18,23,30,Chicago
3821,0-SFC,0.5,1340,861,9.914,ndfd,conus,wspd,2017,6,12,18,30,Chicago
3822,0-SFC,0.5,1340,861,7.97,ndfd,conus,wspd,2017,6,19,15,30,Chicago
3823,0-SFC,0.5,1340,861,61.97,ndfd,conus,temp,2017,6,1,4,30,Chicago
3824,0-SFC,0.5,1340,861,1.944,ndfd,conus,wspd,2017,6,2,6,30,Chicago
3825,0-SFC,0.5,1340,861,6.998,ndfd,conus,wspd,2017,6,28,2,30,Chicago
3826,0-SFC,0.5,1340,861,65.03,ndfd,conus,temp,2017,6,19,7,30,Chicago
3827,0-SFC,0.5,1340,861,5.054,ndfd,conus,wspd,2017,6,15,21,30,Chicago
3828,0-SFC,0.5,1340,861,0.0,ndfd,conus,snow,2017,6,3,5,30,Chicago
3829,0-SFC,0.5,1340,861,0.0,ndfd,conus,snow,2017,6,20,11,30,Chicago
3830,0-SFC,0.5,1340,861,1.944,ndfd,conus,wspd,2017,6,21,11,30,Chicago
3831,0-SFC,0.5,1340,861,0.0,ndfd,conus,snow,2017,6,10,11,30,Chicago
3832,0-SFC,0.5,1340,861,81.05,ndfd,conus,temp,2017,6,15,21,30,Chicago
3833,0-SFC,0.5,1340,861,9.914,ndfd,conus,wspd,2017,6,23,5,30,Chicago
3834,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,22,3,30,Chicago
3835,0-SFC,0.5,1340,861,14.968,ndfd,conus,wspd,2017,6,28,14,30,Chicago
3836,0-SFC,0.5,1340,861,6.026,ndfd,conus,wspd,2017,6,20,2,30,Chicago
3837,0-SFC,0.5,1340,861,0.0,ndfd,conus,qpf,2017,6,27,23,30,Chicago
3838,0-SFC,0.5,1340,861,70.97,ndfd,conus,temp,2017,6,30,4,30,Chicago
